OBJECTID,lat,long,dailyave,date,site,name,dateorig
764,38.037300000000002,-121.753699999999990,0.513756692000000,2008-5-15T00:00:00.000Z,US-Snd,Sherman Island,5/15/2008 0:00:00
765,38.036900000000003,-121.754700000000000,0.513756692000000,2008-5-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,5/15/2008 0:00:00
766,31.789400000000001,-110.827699999999990,0.020356605000000,2008-5-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,5/15/2008 0:00:00
767,31.821400000000001,-110.866100000000000,0.020356605000000,2008-5-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,5/15/2008 0:00:00
768,38.431600000000003,-120.965999999999990,0.303399563000000,2008-5-15T00:00:00.000Z,US-Ton,Tonzi Ranch,5/15/2008 0:00:00
769,38.413300000000000,-120.950700000000000,0.303399563000000,2008-5-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,5/15/2008 0:00:00
770,31.736499999999999,-109.941900000000000,0.025603052000000,2008-5-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,5/15/2008 0:00:00
771,37.520800000000001,-96.855000000000004,0.641876698000000,2008-5-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),5/15/2008 0:00:00
772,49.709299999999999,-112.940200000000000,0.775341749000000,2008-6-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,6/15/2008 0:00:00
773,50.170999999999999,-97.876199999999997,0.512011170000000,2008-6-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,6/15/2008 0:00:00
774,50.177399999999999,-97.868600000000001,0.512011170000000,2008-6-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,6/15/2008 0:00:00
775,36.819299999999998,-97.819800000000001,0.562172234000000,2008-6-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,6/15/2008 0:00:00
776,36.426699999999997,-99.420000000000002,0.386426747000000,2008-6-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,6/15/2008 0:00:00
777,36.635800000000003,-99.597499999999997,0.278317213000000,2008-6-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,6/15/2008 0:00:00
778,35.549700000000001,-98.040199999999999,0.542026520000000,2008-6-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,6/15/2008 0:00:00
779,35.546500000000002,-98.040000000000006,0.542026520000000,2008-6-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,6/15/2008 0:00:00
780,31.590699999999998,-110.510400000000000,0.039652832000000,2008-6-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,6/15/2008 0:00:00
781,44.345300000000002,-96.836200000000005,0.534308314000000,2008-6-15T00:00:00.000Z,US-Bkg,Brookings,6/15/2008 0:00:00
782,39.216700000000003,-86.540599999999998,0.759512365000000,2008-6-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,6/15/2008 0:00:00
783,39.063299999999998,-79.420800000000000,1.089044690000000,2008-6-15T00:00:00.000Z,US-CaV,Canaan Valley,6/15/2008 0:00:00
784,38.090000000000003,-109.390000000000000,0.149957120000000,2008-6-15T00:00:00.000Z,US-Cop,Corral Pocket,6/15/2008 0:00:00
785,40.815500000000000,-104.745600000000000,0.407361031000000,2008-6-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),6/15/2008 0:00:00
786,43.950000000000003,-101.846600000000000,0.469338328000000,2008-6-15T00:00:00.000Z,US-Ctn,Cottonwood,6/15/2008 0:00:00
787,37.677300000000002,-121.529600000000000,0.318472594000000,2008-6-15T00:00:00.000Z,US-Dia,Diablo,6/15/2008 0:00:00
788,35.971200000000003,-79.093400000000003,0.714135289000000,2008-6-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,6/15/2008 0:00:00
789,48.307699999999997,-105.101900000000000,0.537047207000000,2008-6-15T00:00:00.000Z,US-FPe,Fort Peck,6/15/2008 0:00:00
790,29.930000000000000,-98.010000000000005,0.317780048000000,2008-6-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,6/15/2008 0:00:00
791,29.949500000000000,-97.996200000000002,0.251693666000000,2008-6-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,6/15/2008 0:00:00
792,35.445399999999999,-111.771800000000000,0.095955521000000,2008-6-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,6/15/2008 0:00:00
793,34.254700000000000,-89.873500000000007,0.779145181000000,2008-6-15T00:00:00.000Z,US-Goo,Goodwin Creek,6/15/2008 0:00:00
794,41.840600000000002,-88.241000000000000,0.525457740000000,2008-6-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),6/15/2008 0:00:00
795,39.074500000000000,-96.595100000000002,0.805240333000000,2008-6-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),6/15/2008 0:00:00
796,39.056100000000001,-95.190700000000007,0.797935307000000,2008-6-15T00:00:00.000Z,US-KFS,Kansas Field Station,6/15/2008 0:00:00
797,38.774500000000003,-97.568399999999997,0.742524981000000,2008-6-15T00:00:00.000Z,US-KLS,Kansas Land Institute,6/15/2008 0:00:00
798,42.437600000000003,-85.328800000000001,0.763491094000000,2008-6-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,6/15/2008 0:00:00
799,42.444000000000003,-85.310400000000001,0.763491094000000,2008-6-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,6/15/2008 0:00:00
800,42.444000000000003,-85.309799999999996,0.763491094000000,2008-6-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,6/15/2008 0:00:00
801,39.082400000000000,-96.560299999999998,0.805240333000000,2008-6-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),6/15/2008 0:00:00
802,44.994999999999997,-93.186300000000003,0.513324261000000,2008-6-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,6/15/2008 0:00:00
803,34.137700000000002,-101.478700000000000,0.301858515000000,2008-6-15T00:00:00.000Z,US-LGr,Lockney Grassland,6/15/2008 0:00:00
804,34.960400000000000,-97.978899999999996,0.564272940000000,2008-6-15T00:00:00.000Z,US-LWW,Little Washita Watershed,6/15/2008 0:00:00
805,39.877099999999999,-105.169000000000000,0.329859465000000,2008-6-15T00:00:00.000Z,US-RFE,RockyFlats - East site,6/15/2008 0:00:00
806,39.875100000000003,-105.218400000000000,0.329859465000000,2008-6-15T00:00:00.000Z,US-RFW,RockyFlats - West site,6/15/2008 0:00:00
807,44.678100000000001,-93.072299999999998,0.513324261000000,2008-6-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,6/15/2008 0:00:00
808,33.736400000000003,-117.694700000000000,0.232173294000000,2008-6-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,6/15/2008 0:00:00
809,42.069299999999998,-101.407200000000000,0.457752585000000,2008-6-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,6/15/2008 0:00:00
810,34.362299999999998,-106.701899999999990,0.134821340000000,2008-6-15T00:00:00.000Z,US-Seg,Sevilleta grassland,6/15/2008 0:00:00
811,36.933300000000003,-96.683300000000003,0.641302764000000,2008-6-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,6/15/2008 0:00:00
812,38.037300000000002,-121.753699999999990,0.381143391000000,2008-6-15T00:00:00.000Z,US-Snd,Sherman Island,6/15/2008 0:00:00
813,38.036900000000003,-121.754700000000000,0.381143391000000,2008-6-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,6/15/2008 0:00:00
814,31.789400000000001,-110.827699999999990,0.039652832000000,2008-6-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,6/15/2008 0:00:00
815,31.821400000000001,-110.866100000000000,0.039652832000000,2008-6-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,6/15/2008 0:00:00
816,38.431600000000003,-120.965999999999990,0.295178145000000,2008-6-15T00:00:00.000Z,US-Ton,Tonzi Ranch,6/15/2008 0:00:00
817,38.413300000000000,-120.950700000000000,0.295178145000000,2008-6-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,6/15/2008 0:00:00
818,31.736499999999999,-109.941900000000000,0.082496494000000,2008-6-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,6/15/2008 0:00:00
819,37.520800000000001,-96.855000000000004,0.848198235000000,2008-6-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),6/15/2008 0:00:00
820,49.709299999999999,-112.940200000000000,0.834074497000000,2008-7-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,7/15/2008 0:00:00
821,50.170999999999999,-97.876199999999997,0.656127512000000,2008-7-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,7/15/2008 0:00:00
822,50.177399999999999,-97.868600000000001,0.656127512000000,2008-7-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,7/15/2008 0:00:00
823,36.819299999999998,-97.819800000000001,0.561103344000000,2008-7-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,7/15/2008 0:00:00
824,36.426699999999997,-99.420000000000002,0.325976700000000,2008-7-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,7/15/2008 0:00:00
825,36.635800000000003,-99.597499999999997,0.423190385000000,2008-7-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,7/15/2008 0:00:00
826,35.549700000000001,-98.040199999999999,0.599127352000000,2008-7-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,7/15/2008 0:00:00
827,35.546500000000002,-98.040000000000006,0.599127352000000,2008-7-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,7/15/2008 0:00:00
828,31.590699999999998,-110.510400000000000,0.108240239000000,2008-7-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,7/15/2008 0:00:00
829,44.345300000000002,-96.836200000000005,0.903360784000000,2008-7-15T00:00:00.000Z,US-Bkg,Brookings,7/15/2008 0:00:00
830,39.216700000000003,-86.540599999999998,0.842449486000000,2008-7-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,7/15/2008 0:00:00
831,39.063299999999998,-79.420800000000000,1.018427730000000,2008-7-15T00:00:00.000Z,US-CaV,Canaan Valley,7/15/2008 0:00:00
832,38.090000000000003,-109.390000000000000,0.145617262000000,2008-7-15T00:00:00.000Z,US-Cop,Corral Pocket,7/15/2008 0:00:00
833,40.815500000000000,-104.745600000000000,0.300661802000000,2008-7-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),7/15/2008 0:00:00
834,43.950000000000003,-101.846600000000000,0.396948189000000,2008-7-15T00:00:00.000Z,US-Ctn,Cottonwood,7/15/2008 0:00:00
835,37.677300000000002,-121.529600000000000,0.296962410000000,2008-7-15T00:00:00.000Z,US-Dia,Diablo,7/15/2008 0:00:00
836,35.971200000000003,-79.093400000000003,0.691835225000000,2008-7-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,7/15/2008 0:00:00
837,48.307699999999997,-105.101900000000000,0.363462120000000,2008-7-15T00:00:00.000Z,US-FPe,Fort Peck,7/15/2008 0:00:00
838,29.930000000000000,-98.010000000000005,0.196732834000000,2008-7-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,7/15/2008 0:00:00
839,29.949500000000000,-97.996200000000002,0.244494736000000,2008-7-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,7/15/2008 0:00:00
840,35.445399999999999,-111.771800000000000,0.143534645000000,2008-7-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,7/15/2008 0:00:00
841,34.254700000000000,-89.873500000000007,0.757643163000000,2008-7-15T00:00:00.000Z,US-Goo,Goodwin Creek,7/15/2008 0:00:00
842,41.840600000000002,-88.241000000000000,0.828872442000000,2008-7-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),7/15/2008 0:00:00
843,39.074500000000000,-96.595100000000002,0.798012197000000,2008-7-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),7/15/2008 0:00:00
844,39.056100000000001,-95.190700000000007,0.942385495000000,2008-7-15T00:00:00.000Z,US-KFS,Kansas Field Station,7/15/2008 0:00:00
845,38.774500000000003,-97.568399999999997,0.682843566000000,2008-7-15T00:00:00.000Z,US-KLS,Kansas Land Institute,7/15/2008 0:00:00
846,42.437600000000003,-85.328800000000001,1.042402387000000,2008-7-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,7/15/2008 0:00:00
847,42.444000000000003,-85.310400000000001,1.042402387000000,2008-7-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,7/15/2008 0:00:00
848,42.444000000000003,-85.309799999999996,1.042402387000000,2008-7-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,7/15/2008 0:00:00
849,39.082400000000000,-96.560299999999998,0.798012197000000,2008-7-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),7/15/2008 0:00:00
850,44.994999999999997,-93.186300000000003,1.003809690000000,2008-7-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,7/15/2008 0:00:00
851,34.137700000000002,-101.478700000000000,0.326886475000000,2008-7-15T00:00:00.000Z,US-LGr,Lockney Grassland,7/15/2008 0:00:00
852,34.960400000000000,-97.978899999999996,0.377804011000000,2008-7-15T00:00:00.000Z,US-LWW,Little Washita Watershed,7/15/2008 0:00:00
853,39.877099999999999,-105.169000000000000,0.317159683000000,2008-7-15T00:00:00.000Z,US-RFE,RockyFlats - East site,7/15/2008 0:00:00
854,39.875100000000003,-105.218400000000000,0.317159683000000,2008-7-15T00:00:00.000Z,US-RFW,RockyFlats - West site,7/15/2008 0:00:00
855,44.678100000000001,-93.072299999999998,1.003809690000000,2008-7-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,7/15/2008 0:00:00
856,33.736400000000003,-117.694700000000000,0.273259610000000,2008-7-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,7/15/2008 0:00:00
857,42.069299999999998,-101.407200000000000,0.581597090000000,2008-7-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,7/15/2008 0:00:00
858,34.362299999999998,-106.701899999999990,0.251756966000000,2008-7-15T00:00:00.000Z,US-Seg,Sevilleta grassland,7/15/2008 0:00:00
859,36.933300000000003,-96.683300000000003,0.678368807000000,2008-7-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,7/15/2008 0:00:00
860,38.037300000000002,-121.753699999999990,0.382628381000000,2008-7-15T00:00:00.000Z,US-Snd,Sherman Island,7/15/2008 0:00:00
861,38.036900000000003,-121.754700000000000,0.382628381000000,2008-7-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,7/15/2008 0:00:00
862,31.789400000000001,-110.827699999999990,0.108240239000000,2008-7-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,7/15/2008 0:00:00
863,31.821400000000001,-110.866100000000000,0.108240239000000,2008-7-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,7/15/2008 0:00:00
864,38.431600000000003,-120.965999999999990,0.287678421000000,2008-7-15T00:00:00.000Z,US-Ton,Tonzi Ranch,7/15/2008 0:00:00
865,38.413300000000000,-120.950700000000000,0.287678421000000,2008-7-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,7/15/2008 0:00:00
866,31.736499999999999,-109.941900000000000,0.091696501000000,2008-7-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,7/15/2008 0:00:00
867,37.520800000000001,-96.855000000000004,0.829457641000000,2008-7-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),7/15/2008 0:00:00
868,49.709299999999999,-112.940200000000000,0.350440711000000,2008-8-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,8/15/2008 0:00:00
869,50.170999999999999,-97.876199999999997,0.458425164000000,2008-8-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,8/15/2008 0:00:00
870,50.177399999999999,-97.868600000000001,0.458425164000000,2008-8-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,8/15/2008 0:00:00
871,36.819299999999998,-97.819800000000001,0.350962847000000,2008-8-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,8/15/2008 0:00:00
872,36.426699999999997,-99.420000000000002,0.238883734000000,2008-8-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,8/15/2008 0:00:00
873,36.635800000000003,-99.597499999999997,0.321162641000000,2008-8-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,8/15/2008 0:00:00
874,35.549700000000001,-98.040199999999999,0.532422006000000,2008-8-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,8/15/2008 0:00:00
875,35.546500000000002,-98.040000000000006,0.532422006000000,2008-8-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,8/15/2008 0:00:00
876,31.590699999999998,-110.510400000000000,0.377439111000000,2008-8-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,8/15/2008 0:00:00
877,44.345300000000002,-96.836200000000005,0.948127031000000,2008-8-15T00:00:00.000Z,US-Bkg,Brookings,8/15/2008 0:00:00
878,39.216700000000003,-86.540599999999998,0.867869496000000,2008-8-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,8/15/2008 0:00:00
879,39.063299999999998,-79.420800000000000,0.755045831000000,2008-8-15T00:00:00.000Z,US-CaV,Canaan Valley,8/15/2008 0:00:00
880,38.090000000000003,-109.390000000000000,0.194014966000000,2008-8-15T00:00:00.000Z,US-Cop,Corral Pocket,8/15/2008 0:00:00
881,40.815500000000000,-104.745600000000000,0.338213176000000,2008-8-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),8/15/2008 0:00:00
882,43.950000000000003,-101.846600000000000,0.326195598000000,2008-8-15T00:00:00.000Z,US-Ctn,Cottonwood,8/15/2008 0:00:00
883,37.677300000000002,-121.529600000000000,0.303512692000000,2008-8-15T00:00:00.000Z,US-Dia,Diablo,8/15/2008 0:00:00
884,35.971200000000003,-79.093400000000003,0.387380332000000,2008-8-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,8/15/2008 0:00:00
885,48.307699999999997,-105.101900000000000,0.195444778000000,2008-8-15T00:00:00.000Z,US-FPe,Fort Peck,8/15/2008 0:00:00
886,29.930000000000000,-98.010000000000005,0.392263174000000,2008-8-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,8/15/2008 0:00:00
887,29.949500000000000,-97.996200000000002,0.258056462000000,2008-8-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,8/15/2008 0:00:00
888,35.445399999999999,-111.771800000000000,0.179940522000000,2008-8-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,8/15/2008 0:00:00
889,34.254700000000000,-89.873500000000007,0.719768107000000,2008-8-15T00:00:00.000Z,US-Goo,Goodwin Creek,8/15/2008 0:00:00
890,41.840600000000002,-88.241000000000000,0.855639040000000,2008-8-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),8/15/2008 0:00:00
891,39.074500000000000,-96.595100000000002,0.643952727000000,2008-8-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),8/15/2008 0:00:00
892,39.056100000000001,-95.190700000000007,0.604918480000000,2008-8-15T00:00:00.000Z,US-KFS,Kansas Field Station,8/15/2008 0:00:00
893,38.774500000000003,-97.568399999999997,0.574965954000000,2008-8-15T00:00:00.000Z,US-KLS,Kansas Land Institute,8/15/2008 0:00:00
894,42.437600000000003,-85.328800000000001,0.744650126000000,2008-8-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,8/15/2008 0:00:00
895,42.444000000000003,-85.310400000000001,0.744650126000000,2008-8-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,8/15/2008 0:00:00
896,42.444000000000003,-85.309799999999996,0.744650126000000,2008-8-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,8/15/2008 0:00:00
897,39.082400000000000,-96.560299999999998,0.643952727000000,2008-8-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),8/15/2008 0:00:00
898,44.994999999999997,-93.186300000000003,0.717167795000000,2008-8-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,8/15/2008 0:00:00
899,34.137700000000002,-101.478700000000000,0.373390496000000,2008-8-15T00:00:00.000Z,US-LGr,Lockney Grassland,8/15/2008 0:00:00
900,34.960400000000000,-97.978899999999996,0.313245416000000,2008-8-15T00:00:00.000Z,US-LWW,Little Washita Watershed,8/15/2008 0:00:00
901,39.877099999999999,-105.169000000000000,0.193248004000000,2008-8-15T00:00:00.000Z,US-RFE,RockyFlats - East site,8/15/2008 0:00:00
902,39.875100000000003,-105.218400000000000,0.193248004000000,2008-8-15T00:00:00.000Z,US-RFW,RockyFlats - West site,8/15/2008 0:00:00
903,44.678100000000001,-93.072299999999998,0.717167795000000,2008-8-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,8/15/2008 0:00:00
904,33.736400000000003,-117.694700000000000,0.098034874000000,2008-8-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,8/15/2008 0:00:00
905,42.069299999999998,-101.407200000000000,0.245028198000000,2008-8-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,8/15/2008 0:00:00
906,34.362299999999998,-106.701899999999990,0.245389283000000,2008-8-15T00:00:00.000Z,US-Seg,Sevilleta grassland,8/15/2008 0:00:00
907,36.933300000000003,-96.683300000000003,0.455954701000000,2008-8-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,8/15/2008 0:00:00
908,38.037300000000002,-121.753699999999990,0.370123386000000,2008-8-15T00:00:00.000Z,US-Snd,Sherman Island,8/15/2008 0:00:00
909,38.036900000000003,-121.754700000000000,0.370123386000000,2008-8-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,8/15/2008 0:00:00
